"DATE","gage_height","qual_code","NAME","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TMAX_C","TMIN_C"
1994-11-26,1.2,"A:e","TAHOE CITY, CA US",0.97,18,40,NA,26,18,-10.8,-25.2
1994-11-27,1.2,"A:e","TAHOE CITY, CA US",0,0,34,NA,37,7,9,-45
1994-11-28,1.21,"A:e","TAHOE CITY, CA US",0,0,32,NA,35,9,5.4,-41.4
1994-11-29,1.21,"A:e","TAHOE CITY, CA US",0,0,31,NA,40,11,14.4,-37.8
1994-11-30,1.21,"A:e","TAHOE CITY, CA US",0,0,29,NA,45,17,23.4,-27
1994-12-01,1.2,"A:e","TAHOE CITY, CA US",0,0,28,NA,46,19,25.2,-23.4
1994-12-02,1.21,"A:e","TAHOE CITY, CA US",0.05,0,25,NA,51,23,34.2,-16.2
1994-12-03,1.22,"A:e","TAHOE CITY, CA US",0.87,2,25,NA,45,32,23.4,0
1994-12-04,1.23,"A:e","TAHOE CITY, CA US",1.27,8,28,NA,42,32,18,0
1994-12-05,1.25,"A:e","TAHOE CITY, CA US",0.26,1,27,NA,36,32,7.2,0
1994-12-06,1.26,"A:e","TAHOE CITY, CA US",0.27,4,30,NA,39,26,12.6,-10.8
1994-12-07,1.27,"A:e","TAHOE CITY, CA US",0.08,1,28,NA,33,7,1.8,-45
1994-12-08,1.28,"A:e","TAHOE CITY, CA US",0,0,27,NA,34,2,3.6,-54
1994-12-09,1.27,"A:e","TAHOE CITY, CA US",0,0,27,NA,33,8,1.8,-43.2
1994-12-10,1.27,"A:e","TAHOE CITY, CA US",0,0,27,NA,40,10,14.4,-39.6
1994-12-11,1.29,"A:e","TAHOE CITY, CA US",0,0,26,NA,43,12,19.8,-36
1994-12-12,1.31,"A:e","TAHOE CITY, CA US",0.47,9,35,NA,38,25,10.8,-12.6
1994-12-13,1.31,"A:e","TAHOE CITY, CA US",0.4,6,40,NA,33,16,1.8,-28.8
1994-12-14,1.31,"A:e","TAHOE CITY, CA US",0,0,37,NA,33,8,1.8,-43.2
1994-12-15,1.29,"A:e","TAHOE CITY, CA US",0,0,36,NA,39,13,12.6,-34.2
1994-12-16,1.3,"A:e","TAHOE CITY, CA US",0,0,32,NA,46,26,25.2,-10.8
1994-12-17,1.3,"A:e","TAHOE CITY, CA US",0,0,31,NA,41,31,16.2,-1.8
1994-12-18,1.3,"A:e","TAHOE CITY, CA US",0.08,1,31,NA,40,16,14.4,-28.8
1994-12-19,1.3,"A:e","TAHOE CITY, CA US",0,0,31,NA,40,16,14.4,-28.8
1994-12-20,1.29,"A:e","TAHOE CITY, CA US",0,0,30,NA,41,30,16.2,-3.6
1994-12-21,1.28,"A:e","TAHOE CITY, CA US",0,0,30,NA,48,21,28.8,-19.8
1994-12-22,1.28,"A:e","TAHOE CITY, CA US",0,0,30,NA,45,16,23.4,-28.8
1994-12-23,1.28,"A:e","TAHOE CITY, CA US",0,0,30,NA,42,16,18,-28.8
1994-12-24,1.27,"A:e","TAHOE CITY, CA US",0.11,1,31,NA,43,17,19.8,-27
1994-12-25,1.29,"A:e","TAHOE CITY, CA US",0.08,0.5,31,NA,30,18,-3.6,-25.2
1994-12-26,1.27,"A:e","TAHOE CITY, CA US",0,0,30,NA,40,22,14.4,-18
1994-12-27,1.27,"A:e","TAHOE CITY, CA US",0,0,29,NA,41,22,16.2,-18
1994-12-28,1.27,"A:e","TAHOE CITY, CA US",0.27,4.5,33,NA,43,29,19.8,-5.4
1994-12-29,1.27,"A:e","TAHOE CITY, CA US",0,0,32,NA,38,18,10.8,-25.2
1994-12-30,1.27,"A:e","TAHOE CITY, CA US",0,0,31,NA,35,10,5.4,-39.6
1994-12-31,1.28,"A:e","TAHOE CITY, CA US",0,0,31,NA,38,13,10.8,-34.2
1995-01-01,1.26,"A:e","TAHOE CITY, CA US",0,0,31,NA,38,14,10.8,-32.4
1995-01-02,1.26,"A:e","TAHOE CITY, CA US",0,0,30,NA,40,12,14.4,-36
1995-01-03,1.26,"A:e","TAHOE CITY, CA US",0,0,30,NA,39,22,12.6,-18
1995-01-04,1.26,"A:e","TAHOE CITY, CA US",0,0,30,NA,40,18,14.4,-25.2
1995-01-05,1.26,"A:e","TAHOE CITY, CA US",0.8,12,43,NA,30,22,-3.6,-18
1995-01-06,1.26,"A:e","TAHOE CITY, CA US",0.47,6.5,48,NA,33,21,1.8,-19.8
1995-01-07,1.26,"A","TAHOE CITY, CA US",1.91,8,49,NA,37,24,9,-14.4
1995-01-08,1.26,"A","TAHOE CITY, CA US",0.82,1.5,50,NA,35,30,5.4,-3.6
1995-01-09,1.3,"A","TAHOE CITY, CA US",0.99,0,45,NA,41,34,16.2,3.6
1995-01-10,1.48,"A","TAHOE CITY, CA US",1.73,0.5,39,NA,44,33,21.6,1.8
1995-01-11,1.66,"A","TAHOE CITY, CA US",2.19,8,46,NA,36,26,7.2,-10.8
1995-01-12,1.63,"A","TAHOE CITY, CA US",0.13,0,43,NA,40,27,14.4,-9
1995-01-13,1.77,"A","TAHOE CITY, CA US",0.92,0,41,NA,39,33,12.6,1.8
1995-01-14,1.9,"A","TAHOE CITY, CA US",2.11,0,40,NA,39,34,12.6,3.6
1995-01-15,1.92,"A","TAHOE CITY, CA US",1.57,13,54,NA,38,24,10.8,-14.4
1995-01-16,1.94,"A","TAHOE CITY, CA US",0.24,4,55,NA,35,7,5.4,-45
1995-01-17,1.95,"A","TAHOE CITY, CA US",0.02,0.5,53,NA,32,5,0,-48.6
1995-01-18,1.95,"A","TAHOE CITY, CA US",0,0,52,NA,34,6,3.6,-46.8
1995-01-19,1.95,"A","TAHOE CITY, CA US",0,0,50,NA,40,12,14.4,-36
1995-01-20,1.95,"A","TAHOE CITY, CA US",0,0,49,NA,37,13,9,-34.2
1995-01-21,1.98,"A","TAHOE CITY, CA US",0.06,1,49,NA,38,17,10.8,-27
1995-01-22,2,"A","TAHOE CITY, CA US",0.14,1,49,NA,39,25,12.6,-12.6
1995-01-23,2,"A","TAHOE CITY, CA US",0.5,3,51,NA,36,30,7.2,-3.6
1995-01-24,2.01,"A","TAHOE CITY, CA US",0.18,2,50,NA,41,30,16.2,-3.6
1995-01-25,2.02,"A","TAHOE CITY, CA US",0.37,4,52,NA,38,30,10.8,-3.6
1995-01-26,2.05,"A","TAHOE CITY, CA US",0.02,0,49,NA,38,26,10.8,-10.8
1995-01-27,2.08,"A","TAHOE CITY, CA US",0.6,7,56,NA,32,26,0,-10.8
1995-01-28,2.08,"A","TAHOE CITY, CA US",0.28,2,53,NA,37,28,9,-7.2
1995-01-29,2.08,"A","TAHOE CITY, CA US",0,0,51,NA,42,30,18,-3.6
1995-01-30,2.1,"A","TAHOE CITY, CA US",0.03,0,49,NA,43,30,19.8,-3.6
1995-01-31,2.11,"A","TAHOE CITY, CA US",0.1,0,47,NA,46,34,25.2,3.6
1995-02-01,2.12,"A","TAHOE CITY, CA US",0.18,0,45,NA,54,30,39.6,-3.6
1995-02-02,2.13,"A","TAHOE CITY, CA US",0,0,45,NA,53,25,37.8,-12.6
1995-02-03,2.13,"A","TAHOE CITY, CA US",0,0,44,NA,38,22,10.8,-18
1995-02-04,2.16,"A","TAHOE CITY, CA US",0,0,44,NA,36,23,7.2,-16.2
1995-02-05,2.16,"A","TAHOE CITY, CA US",0,0,43,NA,37,25,9,-12.6
1995-02-06,2.16,"A","TAHOE CITY, CA US",0,0,43,NA,35,25,5.4,-12.6
1995-02-07,2.14,"A","TAHOE CITY, CA US",0,0,43,NA,38,24,10.8,-14.4
1995-02-08,2.14,"A","TAHOE CITY, CA US",0,0,43,NA,50,26,32.4,-10.8
1995-02-09,2.14,"A","TAHOE CITY, CA US",0,0,42,NA,40,29,14.4,-5.4
1995-02-10,2.14,"A","TAHOE CITY, CA US",0,0,41,NA,52,30,36,-3.6
1995-02-11,2.16,"A","TAHOE CITY, CA US",0,0,40,NA,51,22,34.2,-18
1995-02-12,2.16,"A","TAHOE CITY, CA US",0,0,39,NA,49,20,30.6,-21.6
1995-02-13,2.16,"A","TAHOE CITY, CA US",0.23,2.5,41,NA,41,28,16.2,-7.2
1995-02-14,2.16,"A","TAHOE CITY, CA US",0.96,11,54,NA,31,3,-1.8,-52.2
1995-02-15,2.15,"A","TAHOE CITY, CA US",0,0,50,NA,33,6,1.8,-46.8
1995-02-16,2.14,"A","TAHOE CITY, CA US",0,0,46,NA,40,10,14.4,-39.6
1995-02-17,2.17,"A","TAHOE CITY, CA US",0,0,44,NA,48,10,28.8,-39.6
1995-02-18,2.15,"A","TAHOE CITY, CA US",0,0,41,NA,50,23,32.4,-16.2
1995-02-19,2.16,"A","TAHOE CITY, CA US",0,0,41,NA,46,34,25.2,3.6
1995-02-20,2.16,"A","TAHOE CITY, CA US",0,0,41,NA,48,27,28.8,-9
1995-02-21,2.2,"A","TAHOE CITY, CA US",0,0,40,NA,48,22,28.8,-18
1995-02-22,2.17,"A","TAHOE CITY, CA US",0,0,39,NA,49,22,30.6,-18
1995-02-23,2.18,"A","TAHOE CITY, CA US",0,0,38,NA,53,24,37.8,-14.4
1995-02-24,2.18,"A","TAHOE CITY, CA US",0,0,37,NA,49,24,30.6,-14.4
1995-02-25,2.19,"A","TAHOE CITY, CA US",0,0,36,NA,50,25,32.4,-12.6
1995-02-26,2.2,"A","TAHOE CITY, CA US",0,0,34,NA,52,26,36,-10.8
1995-02-27,2.2,"A","TAHOE CITY, CA US",0,0,33,NA,52,26,36,-10.8
1995-02-28,2.27,"A","TAHOE CITY, CA US",0,0,32,NA,47,29,27,-5.4
1995-03-01,2.27,"A","TAHOE CITY, CA US",0.05,0,31,NA,48,33,28.8,1.8
1995-03-02,2.35,"A","TAHOE CITY, CA US",0.07,0,30,NA,45,32,23.4,0
1995-03-03,2.38,"A","TAHOE CITY, CA US",1.61,5,34,NA,43,32,19.8,0
1995-03-04,2.37,"A","TAHOE CITY, CA US",0.53,3.5,38,NA,35,14,5.4,-32.4
1995-03-05,2.37,"A","TAHOE CITY, CA US",0.3,0.5,38,NA,42,30,18,-3.6
1995-03-06,2.37,"A","TAHOE CITY, CA US",0,0,37,NA,43,15,19.8,-30.6
1995-03-07,2.36,"A","TAHOE CITY, CA US",0,0,36,NA,45,16,23.4,-28.8
1995-03-08,2.39,"A","TAHOE CITY, CA US",0,0,35,NA,49,21,30.6,-19.8
1995-03-09,2.56,"A","TAHOE CITY, CA US",1.56,0,32,NA,45,35,23.4,5.4
1995-03-10,2.86,"A","TAHOE CITY, CA US",2.05,1,33,NA,42,32,18,0
1995-03-11,2.95,"A","TAHOE CITY, CA US",3.21,10,43,NA,39,29,12.6,-5.4
1995-03-12,2.97,"A","TAHOE CITY, CA US",0.52,4,44,NA,43,27,19.8,-9
1995-03-13,2.97,"A","TAHOE CITY, CA US",0.11,0,41,NA,43,31,19.8,-1.8
1995-03-14,2.99,"A","TAHOE CITY, CA US",0.29,0,39,NA,44,32,21.6,0
1995-03-15,3.01,"A","TAHOE CITY, CA US",0.19,0,38,NA,51,33,34.2,1.8
1995-03-16,3.04,"A","TAHOE CITY, CA US",0,0,36,NA,52,30,36,-3.6
1995-03-17,3.06,"A","TAHOE CITY, CA US",0,0,35,NA,50,25,32.4,-12.6
1995-03-18,3.12,"A","TAHOE CITY, CA US",0.59,1,36,NA,51,30,34.2,-3.6
1995-03-19,3.15,"A","TAHOE CITY, CA US",0.32,0,35,NA,42,32,18,0
1995-03-20,3.27,"A","TAHOE CITY, CA US",0.46,1,35,NA,51,33,34.2,1.8
1995-03-21,3.33,"A","TAHOE CITY, CA US",1.62,16,51,NA,37,24,9,-14.4
1995-03-22,3.42,"A","TAHOE CITY, CA US",1.21,16,65,NA,33,22,1.8,-18
1995-03-23,3.5,"A","TAHOE CITY, CA US",3.98,32,81,NA,31,13,-1.8,-34.2
1995-03-24,3.52,"A","TAHOE CITY, CA US",0.91,10,83,NA,31,15,-1.8,-30.6
1995-03-25,3.54,"A","TAHOE CITY, CA US",0,0,76,NA,30,4,-3.6,-50.4
1995-03-26,3.55,"A","TAHOE CITY, CA US",0,0,71,NA,36,10,7.2,-39.6
1995-03-27,3.55,"A","TAHOE CITY, CA US",0,0,68,NA,38,18,10.8,-25.2
1995-03-28,3.56,"A","TAHOE CITY, CA US",0,0,64,NA,38,17,10.8,-27
1995-03-29,3.55,"A","TAHOE CITY, CA US",0,0,61,NA,38,12,10.8,-36
1995-03-30,3.55,"A","TAHOE CITY, CA US",0,0,59,NA,43,14,19.8,-32.4
1995-03-31,3.55,"A","TAHOE CITY, CA US",0,0,56,NA,51,17,34.2,-27
1995-04-01,3.56,"A","TAHOE CITY, CA US",0,0,53,NA,50,26,32.4,-10.8
1995-04-02,3.56,"A","TAHOE CITY, CA US",0,0,51,NA,52,26,36,-10.8
1995-04-03,3.58,"A","TAHOE CITY, CA US",0,0,49,NA,48,22,28.8,-18
1995-04-04,3.59,"A","TAHOE CITY, CA US",0,0,46,NA,51,24,34.2,-14.4
1995-04-05,3.59,"A","TAHOE CITY, CA US",0,0,42,NA,58,27,46.8,-9
1995-04-06,3.6,"A","TAHOE CITY, CA US",0,0,41,NA,56,30,43.2,-3.6
1995-04-07,3.65,"A","TAHOE CITY, CA US",0.41,1,41,NA,46,33,25.2,1.8
1995-04-08,3.67,"A","TAHOE CITY, CA US",0.43,0,38,NA,44,25,21.6,-12.6
1995-04-09,3.68,"A","TAHOE CITY, CA US",0.37,4,42,NA,35,11,5.4,-37.8
1995-04-10,3.68,"A","TAHOE CITY, CA US",0,0,40,NA,36,20,7.2,-21.6
1995-04-11,3.69,"A","TAHOE CITY, CA US",0,0,37,NA,46,23,25.2,-16.2
1995-04-12,3.7,"A","TAHOE CITY, CA US",0,0,35,NA,55,30,41.4,-3.6
1995-04-13,3.77,"A","TAHOE CITY, CA US",0.73,8,40,NA,50,30,32.4,-3.6
1995-04-14,3.78,"A","TAHOE CITY, CA US",0.41,2.5,43,NA,40,16,14.4,-28.8
1995-04-15,3.79,"A","TAHOE CITY, CA US",0,0,36,NA,41,20,16.2,-21.6
1995-04-16,3.8,"A","TAHOE CITY, CA US",0.04,0,35,NA,37,24,9,-14.4
1995-04-17,3.81,"A","TAHOE CITY, CA US",0,0,34,NA,39,19,12.6,-23.4
1995-04-18,3.82,"A","TAHOE CITY, CA US",0,0,34,NA,42,22,18,-18
1995-04-19,3.81,"A","TAHOE CITY, CA US",0,0,34,NA,38,22,10.8,-18
1995-04-20,3.85,"A","TAHOE CITY, CA US",0.39,4,37,NA,45,24,23.4,-14.4
1995-04-21,3.85,"A","TAHOE CITY, CA US",0.22,3,39,NA,36,17,7.2,-27
1995-04-22,3.85,"A","TAHOE CITY, CA US",0,0,34,NA,46,22,25.2,-18
1995-04-23,3.87,"A","TAHOE CITY, CA US",0,0,33,NA,52,25,36,-12.6
1995-04-24,3.87,"A","TAHOE CITY, CA US",0,0,30,NA,55,27,41.4,-9
1995-04-25,3.87,"A","TAHOE CITY, CA US",0,0,27,NA,61,29,52.2,-5.4
1995-04-26,3.88,"A","TAHOE CITY, CA US",0,0,22,NA,61,26,52.2,-10.8
1995-04-27,3.89,"A","TAHOE CITY, CA US",0,0,18,NA,58,34,46.8,3.6
1995-04-28,3.95,"A","TAHOE CITY, CA US",0.79,0,16,NA,46,35,25.2,5.4
1995-04-29,3.99,"A","TAHOE CITY, CA US",0.74,0,13,NA,47,36,27,7.2
1995-04-30,4.08,"A","TAHOE CITY, CA US",0.6,0,10,NA,45,35,23.4,5.4
1995-05-01,4.15,"A","TAHOE CITY, CA US",1.26,0,7,NA,50,37,32.4,9
1995-05-02,4.31,"A","TAHOE CITY, CA US",0.8,0,5,NA,44,31,21.6,-1.8
1995-05-03,4.34,"A","TAHOE CITY, CA US",0,0,3,NA,51,29,34.2,-5.4
1995-05-04,4.36,"A","TAHOE CITY, CA US",0,0,1,NA,53,32,37.8,0
1995-05-05,4.38,"A","TAHOE CITY, CA US",0,0,0,NA,53,34,37.8,3.6
1995-05-06,4.41,"A","TAHOE CITY, CA US",0.05,0,0,NA,44,31,21.6,-1.8
1995-05-07,4.44,"A","TAHOE CITY, CA US",0.02,0,0,NA,47,29,27,-5.4
1995-05-08,4.45,"A","TAHOE CITY, CA US",0,0,0,NA,54,32,39.6,0
1995-05-09,4.46,"A","TAHOE CITY, CA US",0,0,0,NA,55,32,41.4,0
1995-05-10,4.48,"A","TAHOE CITY, CA US",0,0,0,NA,51,31,34.2,-1.8
1995-05-11,4.5,"A","TAHOE CITY, CA US",0,0,0,NA,57,36,45,7.2
1995-05-12,4.57,"A","TAHOE CITY, CA US",0,NA,0,NA,50,27,32.4,-9
1995-05-13,4.63,"A","TAHOE CITY, CA US",0.38,5,5,NA,42,24,18,-14.4
1995-05-14,4.64,"A","TAHOE CITY, CA US",0.34,1,1,NA,40,33,14.4,1.8
1995-05-15,4.73,"A","TAHOE CITY, CA US",0.28,2,2,NA,43,32,19.8,0
1995-05-16,4.73,"A","TAHOE CITY, CA US",0.03,0,NA,NA,44,30,21.6,-3.6
1995-05-17,4.73,"A","TAHOE CITY, CA US",0.02,0,NA,NA,53,35,37.8,5.4
1995-05-18,4.77,"A","TAHOE CITY, CA US",0,0,0,NA,59,33,48.6,1.8
1995-05-19,4.79,"A","TAHOE CITY, CA US",0,0,0,NA,64,32,57.6,0
1995-05-20,4.8,"A","TAHOE CITY, CA US",0,0,0,NA,67,32,63,0
1995-05-21,4.85,"A","TAHOE CITY, CA US",0,0,0,NA,67,35,63,5.4
1995-05-22,4.92,"A","TAHOE CITY, CA US",0.04,0,0,NA,62,39,54,12.6
1995-05-23,4.95,"A","TAHOE CITY, CA US",0.21,0,0,NA,55,33,41.4,1.8
1995-05-24,4.97,"A","TAHOE CITY, CA US",0.03,0,0,NA,56,35,43.2,5.4
1995-05-25,4.99,"A","TAHOE CITY, CA US",0.1,0,0,NA,52,32,36,0
1995-05-26,5.03,"A","TAHOE CITY, CA US",0,0,0,NA,62,34,54,3.6
1995-05-27,5.09,"A","TAHOE CITY, CA US",0.01,0,0,NA,65,38,59.4,10.8
1995-05-28,5.14,"A","TAHOE CITY, CA US",0,0,0,NA,60,33,50.4,1.8
1995-05-29,5.15,"A","TAHOE CITY, CA US",0,0,0,NA,65,34,59.4,3.6
1995-05-30,5.2,"A","TAHOE CITY, CA US",0,0,0,NA,69,37,66.6,9
1995-05-31,5.26,"A","TAHOE CITY, CA US",0,0,0,NA,71,38,70.2,10.8
1995-06-01,5.3,"A","TAHOE CITY, CA US",0,0,0,NA,72,43,72,19.8
1995-06-02,5.37,"A","TAHOE CITY, CA US",0.14,0,0,NA,68,37,64.8,9
1995-06-03,5.39,"A","TAHOE CITY, CA US",0,0,0,NA,66,37,61.2,9
1995-06-04,5.43,"A","TAHOE CITY, CA US",0,0,0,NA,67,39,63,12.6
1995-06-05,5.47,"A","TAHOE CITY, CA US",0,0,0,NA,68,43,64.8,19.8
1995-06-06,5.47,"A","TAHOE CITY, CA US",0,0,0,NA,50,28,32.4,-7.2
1995-06-07,5.54,"A","TAHOE CITY, CA US",0,0,0,NA,46,28,25.2,-7.2
1995-06-08,5.56,"A","TAHOE CITY, CA US",0,0,0,NA,45,29,23.4,-5.4
1995-06-09,5.6,"A","TAHOE CITY, CA US",0,0,0,NA,59,30,48.6,-3.6
1995-06-10,5.58,"A","TAHOE CITY, CA US",0,0,0,NA,64,36,57.6,7.2
1995-06-11,5.61,"A","TAHOE CITY, CA US",0,0,0,NA,69,40,66.6,14.4
1995-06-12,5.67,"A","TAHOE CITY, CA US",0,0,0,NA,72,36,72,7.2
1995-06-13,5.71,"A","TAHOE CITY, CA US",0,0,0,NA,74,36,75.6,7.2
1995-06-14,5.71,"A","TAHOE CITY, CA US",0,0,0,NA,70,44,68.4,21.6
1995-06-15,5.8,"A","TAHOE CITY, CA US",0.42,0,0,NA,53,40,37.8,14.4
1995-06-16,5.88,"A","TAHOE CITY, CA US",0.7,4,4,NA,43,31,19.8,-1.8
1995-06-17,5.91,"A","TAHOE CITY, CA US",0,0,NA,NA,55,34,41.4,3.6
1995-06-18,5.91,"A","TAHOE CITY, CA US",0.04,0,NA,NA,54,43,39.6,19.8
1995-06-19,5.96,"A","TAHOE CITY, CA US",0,0,NA,NA,56,30,43.2,-3.6
1995-06-20,5.98,"A","TAHOE CITY, CA US",0,0,0,NA,58,30,46.8,-3.6
1995-06-21,6.01,"A","TAHOE CITY, CA US",0,0,0,NA,55,32,41.4,0
1995-06-22,6.02,"A","TAHOE CITY, CA US",0,0,0,NA,61,37,52.2,9
1995-06-23,6.07,"A","TAHOE CITY, CA US",0,0,0,NA,69,39,66.6,12.6
1995-06-24,6.11,"A","TAHOE CITY, CA US",0,0,0,NA,74,43,75.6,19.8
1995-06-25,6.15,"A","TAHOE CITY, CA US",0,0,0,NA,76,44,79.2,21.6
1995-06-26,6.22,"A","TAHOE CITY, CA US",0,0,0,NA,78,48,82.8,28.8
1995-06-27,6.24,"A","TAHOE CITY, CA US",0,0,0,NA,82,45,90,23.4
1995-06-28,6.31,"A","TAHOE CITY, CA US",0,0,0,NA,80,45,86.4,23.4
1995-06-29,6.35,"A","TAHOE CITY, CA US",0,0,0,NA,78,45,82.8,23.4
1995-06-30,6.37,"A","TAHOE CITY, CA US",0,0,0,NA,75,45,77.4,23.4
1995-07-01,6.43,"A","TAHOE CITY, CA US",0,0,0,NA,75,44,77.4,21.6
1995-07-02,6.47,"A","TAHOE CITY, CA US",0,0,0,NA,73,43,73.8,19.8
1995-07-03,6.49,"A","TAHOE CITY, CA US",0,0,0,NA,74,42,75.6,18
1995-07-04,6.54,"A","TAHOE CITY, CA US",0,0,0,NA,74,41,75.6,16.2
1995-07-05,6.55,"A","TAHOE CITY, CA US",0,0,0,NA,74,47,75.6,27
1995-07-06,6.58,"A","TAHOE CITY, CA US",0,0,0,NA,80,45,86.4,23.4
1995-07-07,6.64,"A","TAHOE CITY, CA US",0,0,0,NA,73,46,73.8,25.2
1995-07-08,6.67,"A","TAHOE CITY, CA US",0,0,0,NA,74,42,75.6,18
1995-07-09,6.69,"A","TAHOE CITY, CA US",0.01,0,0,NA,69,45,66.6,23.4
1995-07-10,6.71,"A","TAHOE CITY, CA US",0,0,0,NA,70,46,68.4,25.2
1995-07-11,6.73,"A","TAHOE CITY, CA US",0,0,0,NA,70,45,68.4,23.4
1995-07-12,6.79,"A","TAHOE CITY, CA US",0,0,0,NA,67,45,63,23.4
1995-07-13,6.77,"A","TAHOE CITY, CA US",0,0,0,NA,61,35,52.2,5.4
1995-07-14,6.78,"A","TAHOE CITY, CA US",0,0,0,NA,70,47,68.4,27
1995-07-15,6.81,"A","TAHOE CITY, CA US",0,0,0,NA,75,40,77.4,14.4
1995-07-16,6.83,"A","TAHOE CITY, CA US",0,0,0,NA,80,45,86.4,23.4
1995-07-17,6.85,"A","TAHOE CITY, CA US",0,0,0,NA,83,51,91.8,34.2
1995-07-18,6.89,"A","TAHOE CITY, CA US",0.03,0,0,NA,69,48,66.6,28.8
1995-07-19,6.89,"A","TAHOE CITY, CA US",0,0,0,NA,71,44,70.2,21.6
1995-07-20,6.9,"A","TAHOE CITY, CA US",0,0,0,NA,74,45,75.6,23.4
1995-07-21,6.9,"A","TAHOE CITY, CA US",0,0,0,NA,77,41,81,16.2
1995-07-22,6.91,"A","TAHOE CITY, CA US",0,0,0,NA,74,37,75.6,9
1995-07-23,6.94,"A","TAHOE CITY, CA US",0,0,0,NA,73,38,73.8,10.8
1995-07-24,6.95,"A","TAHOE CITY, CA US",0,0,0,NA,78,37,82.8,9
1995-07-25,6.93,"A","TAHOE CITY, CA US",0,0,0,NA,80,38,86.4,10.8
1995-07-26,6.94,"A","TAHOE CITY, CA US",0,0,0,NA,78,37,82.8,9
1995-07-27,6.96,"A","TAHOE CITY, CA US",0,0,0,NA,83,42,91.8,18
1995-07-28,6.96,"A","TAHOE CITY, CA US",0,0,0,NA,84,50,93.6,32.4
1995-07-29,6.99,"A","TAHOE CITY, CA US",0,0,0,NA,85,60,95.4,50.4
1995-07-30,6.96,"A","TAHOE CITY, CA US",0,0,0,NA,78,41,82.8,16.2
1995-07-31,6.96,"A","TAHOE CITY, CA US",0,0,0,NA,77,43,81,19.8
1995-08-01,6.95,"A","TAHOE CITY, CA US",0,0,0,NA,84,46,93.6,25.2
1995-08-02,6.96,"A","TAHOE CITY, CA US",0,0,0,NA,84,47,93.6,27
1995-08-03,6.96,"A","TAHOE CITY, CA US",0,0,0,NA,82,47,90,27
1995-08-04,6.98,"A","TAHOE CITY, CA US",0,0,0,NA,83,47,91.8,27
1995-08-05,6.97,"A","TAHOE CITY, CA US",0,0,0,NA,82,47,90,27
1995-08-06,6.96,"A","TAHOE CITY, CA US",0,0,0,NA,82,44,90,21.6
1995-08-07,6.97,"A","TAHOE CITY, CA US",0,0,0,NA,78,52,82.8,36
1995-08-08,6.93,"A","TAHOE CITY, CA US",0,0,0,NA,73,40,73.8,14.4
1995-08-09,6.95,"A","TAHOE CITY, CA US",0,0,0,NA,72,42,72,18
1995-08-10,6.92,"A","TAHOE CITY, CA US",0,0,0,NA,78,50,82.8,32.4
1995-08-11,6.88,"A","TAHOE CITY, CA US",0,0,0,NA,70,40,68.4,14.4
1995-08-12,6.92,"A","TAHOE CITY, CA US",0,0,0,NA,75,39,77.4,12.6
1995-08-13,6.89,"A","TAHOE CITY, CA US",0,0,0,NA,78,40,82.8,14.4
1995-08-14,6.9,"A","TAHOE CITY, CA US",0,0,0,NA,77,43,81,19.8
1995-08-15,6.88,"A","TAHOE CITY, CA US",0,0,0,NA,80,43,86.4,19.8
1995-08-16,6.87,"A","TAHOE CITY, CA US",0,0,0,NA,79,48,84.6,28.8
1995-08-17,6.85,"A","TAHOE CITY, CA US",0,0,0,NA,72,49,72,30.6
1995-08-18,6.82,"A","TAHOE CITY, CA US",0,0,0,NA,67,35,63,5.4
1995-08-19,6.84,"A","TAHOE CITY, CA US",0,0,0,NA,70,40,68.4,14.4
1995-08-20,6.83,"A","TAHOE CITY, CA US",0,0,0,NA,76,45,79.2,23.4
1995-08-21,6.83,"A","TAHOE CITY, CA US",0.04,0,0,NA,82,55,90,41.4
1995-08-22,6.85,"A","TAHOE CITY, CA US",0,0,0,NA,76,50,79.2,32.4
1995-08-23,6.8,"A","TAHOE CITY, CA US",0,0,0,NA,78,50,82.8,32.4
1995-08-24,6.83,"A","TAHOE CITY, CA US",0,0,0,NA,78,47,82.8,27
1995-08-25,6.79,"A","TAHOE CITY, CA US",0,0,0,NA,75,41,77.4,16.2
1995-08-26,6.8,"A","TAHOE CITY, CA US",0,0,0,NA,77,42,81,18
1995-08-27,6.77,"A","TAHOE CITY, CA US",0,0,0,NA,76,40,79.2,14.4
1995-08-28,6.75,"A","TAHOE CITY, CA US",0,0,0,NA,75,38,77.4,10.8
1995-08-29,6.75,"A","TAHOE CITY, CA US",0,0,0,NA,72,39,72,12.6
1995-08-30,6.73,"A","TAHOE CITY, CA US",0,0,0,NA,74,39,75.6,12.6
1995-08-31,6.75,"A","TAHOE CITY, CA US",0,0,0,NA,77,39,81,12.6
1995-09-01,6.71,"A","TAHOE CITY, CA US",0,0,0,NA,79,45,84.6,23.4
1995-09-02,6.7,"A","TAHOE CITY, CA US",0,0,0,NA,79,48,84.6,28.8
1995-09-03,6.72,"A","TAHOE CITY, CA US",0,0,0,NA,78,50,82.8,32.4
1995-09-04,6.68,"A","TAHOE CITY, CA US",0,0,0,NA,77,44,81,21.6
1995-09-05,6.67,"A","TAHOE CITY, CA US",0,0,0,NA,74,35,75.6,5.4
1995-09-06,6.67,"A","TAHOE CITY, CA US",0,0,0,NA,73,38,73.8,10.8
1995-09-07,6.65,"A","TAHOE CITY, CA US",0,0,0,NA,77,38,81,10.8
